Connecting to 192.168.10.1:801 ...
Captured G1Pelvis template with 5 markers: G1pelvis1 G1pelvis2 G1pelvis3 G1pelvis4 G1pelvis5
Loading table calibration from deploy/mocap_bridge/calibrations/table_frame_latest.json ...
Table rectangle score=0.0000 center_raw_m=[-0.2257, 3.1389, 0.7475] x_axis_raw=[0.0331, 0.9995, 0.0000] y_axis_raw=[-0.9995, 0.0331, 0.0000]
Table-world convention: robot-side edge x=0.0000 m, far edge x=2.7400 m, expected G1Pelvis x ~= -0.4000 m
Base initial measured_world_m=[-0.7124, -0.2175, 0.8693] anchor_initial_world_m=[-0.7124, -0.2175, 0.8693] raw
Publishing on vicon_state_data via udpm://239.255.76.67:7667?ttl=255
frame=130697159 hz=217.4 base_valid=1 base_markers=5 base_rms_mm=0.10 base_measured_m=[-0.7129, -0.2171, 0.8692] base_world_m=[-0.7129, -0.2171, 0.8692] base_edge_error_m=-0.3129 base_quat_xyzw=[0.0000, 0.0000, -0.0011, 1.0000] unlabeled_count=5 raw_ignore_count=0 ball_valid=0 ball_missed_frames=0
frame=130697190 hz=217.4 base_valid=1 base_markers=5 base_rms_mm=0.11 base_measured_m=[-0.7128, -0.2172, 0.8692] base_world_m=[-0.7128, -0.2172, 0.8692] base_edge_error_m=-0.3128 base_quat_xyzw=[0.0000, 0.0000, -0.0015, 1.0000] unlabeled_count=5 raw_ignore_count=0 ball_valid=0 ball_missed_frames=0
frame=130697220 hz=217.4 base_valid=1 base_markers=5 base_rms_mm=0.09 base_measured_m=[-0.7127, -0.2175, 0.8692] base_world_m=[-0.7127, -0.2175, 0.8692] base_edge_error_m=-0.3127 base_quat_xyzw=[0.0000, 0.0000, -0.0012, 1.0000] unlabeled_count=5 raw_ignore_count=0 ball_valid=0 ball_missed_frames=0
frame=130697251 hz=217.5 base_valid=1 base_markers=5 base_rms_mm=0.07 base_measured_m=[-0.7126, -0.2176, 0.8692] base_world_m=[-0.7126, -0.2176, 0.8692] base_edge_error_m=-0.3126 base_quat_xyzw=[0.0000, 0.0000, -0.0010, 1.0000] unlabeled_count=5 raw_ignore_count=0 ball_valid=0 ball_missed_frames=0
frame=130697282 hz=217.5 base_valid=1 base_markers=5 base_rms_mm=0.13 base_measured_m=[-0.7125, -0.2177, 0.8693] base_world_m=[-0.7125, -0.2177, 0.8693] base_edge_error_m=-0.3125 base_quat_xyzw=[0.0000, 0.0000, -0.0012, 1.0000] unlabeled_count=5 raw_ignore_count=0 ball_valid=0 ball_missed_frames=0
frame=130697312 hz=217.5 base_valid=1 base_markers=5 base_rms_mm=0.10 base_measured_m=[-0.7124, -0.2179, 0.8692] base_world_m=[-0.7124, -0.2179, 0.8692] base_edge_error_m=-0.3124 base_quat_xyzw=[0.0000, 0.0000, -0.0008, 1.0000] unlabeled_count=5 raw_ignore_count=0 ball_valid=0 ball_missed_frames=0
frame=130697343 hz=217.5 base_valid=1 base_markers=5 base_rms_mm=0.16 base_measured_m=[-0.7124, -0.2180, 0.8693] base_world_m=[-0.7124, -0.2180, 0.8693] base_edge_error_m=-0.3124 base_quat_xyzw=[0.0000, 0.0000, -0.0009, 1.0000] unlabeled_count=5 raw_ignore_count=0 ball_valid=0 ball_missed_frames=0
frame=130697373 hz=217.6 base_valid=1 base_markers=5 base_rms_mm=0.13 base_measured_m=[-0.7124, -0.2180, 0.8692] base_world_m=[-0.7124, -0.2180, 0.8692] base_edge_error_m=-0.3124 base_quat_xyzw=[0.0000, 0.0000, -0.0007, 1.0000] unlabeled_count=5 raw_ignore_count=0 ball_valid=0 ball_missed_frames=0
frame=130697403 hz=217.6 base_valid=1 base_markers=5 base_rms_mm=0.17 base_measured_m=[-0.7124, -0.2181, 0.8693] base_world_m=[-0.7124, -0.2181, 0.8693] base_edge_error_m=-0.3124 base_quat_xyzw=[0.0000, 0.0000, -0.0007, 1.0000] unlabeled_count=5 raw_ignore_count=0 ball_valid=0 ball_missed_frames=0
frame=130697434 hz=217.6 base_valid=1 base_markers=5 base_rms_mm=0.17 base_measured_m=[-0.7124, -0.2181, 0.8693] base_world_m=[-0.7124, -0.2181, 0.8693] base_edge_error_m=-0.3124 base_quat_xyzw=[0.0000, 0.0000, -0.0007, 1.0000] unlabeled_count=5 raw_ignore_count=0 ball_valid=0 ball_missed_frames=0
frame=130697465 hz=217.6 base_valid=1 base_markers=5 base_rms_mm=0.14 base_measured_m=[-0.7124, -0.2181, 0.8693] base_world_m=[-0.7124, -0.2181, 0.8693] base_edge_error_m=-0.3124 base_quat_xyzw=[0.0000, 0.0000, -0.0004, 1.0000] unlabeled_count=5 raw_ignore_count=0 ball_valid=0 ball_missed_frames=0
frame=130697496 hz=217.7 base_valid=1 base_markers=5 base_rms_mm=0.16 base_measured_m=[-0.7125, -0.2179, 0.8692] base_world_m=[-0.7125, -0.2179, 0.8692] base_edge_error_m=-0.3125 base_quat_xyzw=[0.0000, 0.0000, -0.0005, 1.0000] unlabeled_count=5 raw_ignore_count=0 ball_valid=0 ball_missed_frames=0
frame=130697526 hz=217.7 base_valid=1 base_markers=5 base_rms_mm=0.13 base_measured_m=[-0.7126, -0.2177, 0.8692] base_world_m=[-0.7126, -0.2177, 0.8692] base_edge_error_m=-0.3126 base_quat_xyzw=[0.0000, 0.0000, -0.0002, 1.0000] unlabeled_count=5 raw_ignore_count=0 ball_valid=0 ball_missed_frames=0
frame=130697556 hz=217.7 base_valid=1 base_markers=5 base_rms_mm=0.12 base_measured_m=[-0.7127, -0.2176, 0.8693] base_world_m=[-0.7127, -0.2176, 0.8693] base_edge_error_m=-0.3127 base_quat_xyzw=[0.0000, 0.0000, -0.0003, 1.0000] unlabeled_count=5 raw_ignore_count=0 ball_valid=0 ball_missed_frames=0
frame=130697587 hz=217.8 base_valid=1 base_markers=5 base_rms_mm=0.07 base_measured_m=[-0.7129, -0.2174, 0.8693] base_world_m=[-0.7129, -0.2174, 0.8693] base_edge_error_m=-0.3129 base_quat_xyzw=[0.0000, 0.0000, -0.0003, 1.0000] unlabeled_count=5 raw_ignore_count=0 ball_valid=0 ball_missed_frames=0
frame=130697617 hz=217.8 base_valid=1 base_markers=5 base_rms_mm=0.10 base_measured_m=[-0.7129, -0.2173, 0.8693] base_world_m=[-0.7129, -0.2173, 0.8693] base_edge_error_m=-0.3129 base_quat_xyzw=[0.0000, 0.0000, 0.0001, 1.0000] unlabeled_count=5 raw_ignore_count=0 ball_valid=0 ball_missed_frames=0
frame=130697694 hz=217.6 base_valid=1 base_markers=5 base_rms_mm=0.16 base_measured_m=[-0.7130, -0.2169, 0.8693] base_world_m=[-0.7130, -0.2169, 0.8693] base_edge_error_m=-0.3130 base_quat_xyzw=[0.0000, 0.0000, 0.0002, 1.0000] unlabeled_count=5 raw_ignore_count=0 ball_valid=0 ball_missed_frames=0
frame=130697726 hz=217.7 base_valid=1 base_markers=5 base_rms_mm=0.16 base_measured_m=[-0.7131, -0.2168, 0.8692] base_world_m=[-0.7131, -0.2168, 0.8692] base_edge_error_m=-0.3131 base_quat_xyzw=[0.0000, 0.0000, -0.0001, 1.0000] unlabeled_count=5 raw_ignore_count=0 ball_valid=0 ball_missed_frames=0
frame=130697757 hz=217.7 base_valid=1 base_markers=5 base_rms_mm=0.13 base_measured_m=[-0.7131, -0.2167, 0.8692] base_world_m=[-0.7131, -0.2167, 0.8692] base_edge_error_m=-0.3131 base_quat_xyzw=[0.0000, 0.0000, 0.0002, 1.0000] unlabeled_count=5 raw_ignore_count=0 ball_valid=0 ball_missed_frames=0
frame=130697787 hz=217.7 base_valid=1 base_markers=5 base_rms_mm=0.14 base_measured_m=[-0.7131, -0.2167, 0.8692] base_world_m=[-0.7131, -0.2167, 0.8692] base_edge_error_m=-0.3131 base_quat_xyzw=[0.0000, 0.0000, 0.0000, 1.0000] unlabeled_count=5 raw_ignore_count=0 ball_valid=0 ball_missed_frames=0
frame=130697818 hz=217.8 base_valid=1 base_markers=5 base_rms_mm=0.12 base_measured_m=[-0.7130, -0.2168, 0.8693] base_world_m=[-0.7130, -0.2168, 0.8693] base_edge_error_m=-0.3130 base_quat_xyzw=[0.0000, 0.0000, 0.0002, 1.0000] unlabeled_count=5 raw_ignore_count=0 ball_valid=0 ball_missed_frames=0
frame=130697849 hz=217.8 base_valid=1 base_markers=5 base_rms_mm=0.14 base_measured_m=[-0.7129, -0.2169, 0.8692] base_world_m=[-0.7129, -0.2169, 0.8692] base_edge_error_m=-0.3129 base_quat_xyzw=[0.0000, 0.0000, 0.0003, 1.0000] unlabeled_count=5 raw_ignore_count=0 ball_valid=0 ball_missed_frames=0
frame=130697880 hz=217.8 base_valid=1 base_markers=5 base_rms_mm=0.14 base_measured_m=[-0.7129, -0.2169, 0.8692] base_world_m=[-0.7129, -0.2169, 0.8692] base_edge_error_m=-0.3129 base_quat_xyzw=[0.0000, 0.0000, -0.0002, 1.0000] unlabeled_count=5 raw_ignore_count=0 ball_valid=0 ball_missed_frames=0
frame=130697911 hz=217.8 base_valid=1 base_markers=5 base_rms_mm=0.07 base_measured_m=[-0.7128, -0.2171, 0.8692] base_world_m=[-0.7128, -0.2171, 0.8692] base_edge_error_m=-0.3128 base_quat_xyzw=[0.0000, 0.0000, 0.0001, 1.0000] unlabeled_count=5 raw_ignore_count=0 ball_valid=0 ball_missed_frames=0
frame=130697942 hz=217.9 base_valid=1 base_markers=5 base_rms_mm=0.11 base_measured_m=[-0.7127, -0.2174, 0.8693] base_world_m=[-0.7127, -0.2174, 0.8693] base_edge_error_m=-0.3127 base_quat_xyzw=[0.0000, 0.0000, -0.0001, 1.0000] unlabeled_count=5 raw_ignore_count=0 ball_valid=0 ball_missed_frames=0
frame=130697972 hz=217.9 base_valid=1 base_markers=5 base_rms_mm=0.08 base_measured_m=[-0.7126, -0.2175, 0.8692] base_world_m=[-0.7126, -0.2175, 0.8692] base_edge_error_m=-0.3126 base_quat_xyzw=[0.0000, 0.0000, -0.0001, 1.0000] unlabeled_count=5 raw_ignore_count=0 ball_valid=0 ball_missed_frames=0
frame=130698002 hz=217.9 base_valid=1 base_markers=5 base_rms_mm=0.10 base_measured_m=[-0.7126, -0.2177, 0.8692] base_world_m=[-0.7126, -0.2177, 0.8692] base_edge_error_m=-0.3126 base_quat_xyzw=[0.0000, 0.0000, -0.0002, 1.0000] unlabeled_count=5 raw_ignore_count=0 ball_valid=0 ball_missed_frames=0
frame=130698033 hz=217.9 base_valid=1 base_markers=5 base_rms_mm=0.13 base_measured_m=[-0.7125, -0.2178, 0.8692] base_world_m=[-0.7125, -0.2178, 0.8692] base_edge_error_m=-0.3125 base_quat_xyzw=[0.0000, 0.0000, -0.0003, 1.0000] unlabeled_count=5 raw_ignore_count=0 ball_valid=0 ball_missed_frames=0
frame=130698063 hz=218.0 base_valid=1 base_markers=5 base_rms_mm=0.16 base_measured_m=[-0.7124, -0.2180, 0.8693] base_world_m=[-0.7124, -0.2180, 0.8693] base_edge_error_m=-0.3124 base_quat_xyzw=[0.0000, 0.0000, -0.0002, 1.0000] unlabeled_count=5 raw_ignore_count=0 ball_valid=0 ball_missed_frames=0
frame=130698093 hz=218.0 base_valid=1 base_markers=5 base_rms_mm=0.19 base_measured_m=[-0.7124, -0.2181, 0.8693] base_world_m=[-0.7124, -0.2181, 0.8693] base_edge_error_m=-0.3124 base_quat_xyzw=[0.0000, 0.0000, -0.0004, 1.0000] unlabeled_count=5 raw_ignore_count=0 ball_valid=0 ball_missed_frames=0
frame=130698123 hz=218.0 base_valid=1 base_markers=5 base_rms_mm=2.37 base_measured_m=[-0.7115, -0.2189, 0.8686] base_world_m=[-0.7115, -0.2189, 0.8686] base_edge_error_m=-0.3115 base_quat_xyzw=[0.0000, 0.0000, 0.0027, 1.0000] unlabeled_count=5 raw_ignore_count=0 ball_valid=0 ball_missed_frames=0
frame=130698153 hz=218.1 base_valid=1 base_markers=5 base_rms_mm=0.15 base_measured_m=[-0.7124, -0.2181, 0.8693] base_world_m=[-0.7124, -0.2181, 0.8693] base_edge_error_m=-0.3124 base_quat_xyzw=[0.0000, 0.0000, -0.0005, 1.0000] unlabeled_count=5 raw_ignore_count=0 ball_valid=0 ball_missed_frames=0
frame=130698183 hz=218.1 base_valid=1 base_markers=5 base_rms_mm=0.16 base_measured_m=[-0.7125, -0.2181, 0.8693] base_world_m=[-0.7125, -0.2181, 0.8693] base_edge_error_m=-0.3125 base_quat_xyzw=[0.0000, 0.0000, -0.0006, 1.0000] unlabeled_count=5 raw_ignore_count=0 ball_valid=0 ball_missed_frames=0
frame=130698213 hz=218.1 base_valid=1 base_markers=5 base_rms_mm=0.14 base_measured_m=[-0.7125, -0.2181, 0.8693] base_world_m=[-0.7125, -0.2181, 0.8693] base_edge_error_m=-0.3125 base_quat_xyzw=[0.0000, 0.0000, -0.0006, 1.0000] unlabeled_count=5 raw_ignore_count=0 ball_valid=0 ball_missed_frames=0
frame=130698244 hz=218.1 base_valid=1 base_markers=5 base_rms_mm=0.16 base_measured_m=[-0.7126, -0.2178, 0.8693] base_world_m=[-0.7126, -0.2178, 0.8693] base_edge_error_m=-0.3126 base_quat_xyzw=[0.0000, 0.0000, -0.0008, 1.0000] unlabeled_count=5 raw_ignore_count=0 ball_valid=0 ball_missed_frames=0
frame=130698274 hz=218.2 base_valid=1 base_markers=5 base_rms_mm=0.11 base_measured_m=[-0.7127, -0.2177, 0.8693] base_world_m=[-0.7127, -0.2177, 0.8693] base_edge_error_m=-0.3127 base_quat_xyzw=[0.0000, 0.0000, -0.0006, 1.0000] unlabeled_count=5 raw_ignore_count=0 ball_valid=0 ball_missed_frames=0
frame=130698305 hz=218.2 base_valid=1 base_markers=5 base_rms_mm=0.10 base_measured_m=[-0.7128, -0.2175, 0.8693] base_world_m=[-0.7128, -0.2175, 0.8693] base_edge_error_m=-0.3128 base_quat_xyzw=[0.0000, 0.0000, -0.0008, 1.0000] unlabeled_count=5 raw_ignore_count=0 ball_valid=0 ball_missed_frames=0
frame=130698335 hz=218.2 base_valid=1 base_markers=5 base_rms_mm=0.10 base_measured_m=[-0.7129, -0.2174, 0.8692] base_world_m=[-0.7129, -0.2174, 0.8692] base_edge_error_m=-0.3129 base_quat_xyzw=[0.0000, 0.0000, -0.0010, 1.0000] unlabeled_count=5 raw_ignore_count=0 ball_valid=0 ball_missed_frames=0
frame=130698365 hz=218.2 base_valid=1 base_markers=5 base_rms_mm=0.09 base_measured_m=[-0.7130, -0.2172, 0.8692] base_world_m=[-0.7130, -0.2172, 0.8692] base_edge_error_m=-0.3130 base_quat_xyzw=[0.0000, 0.0000, -0.0010, 1.0000] unlabeled_count=5 raw_ignore_count=0 ball_valid=0 ball_missed_frames=0
frame=130698396 hz=218.3 base_valid=1 base_markers=5 base_rms_mm=0.11 base_measured_m=[-0.7130, -0.2170, 0.8692] base_world_m=[-0.7130, -0.2170, 0.8692] base_edge_error_m=-0.3130 base_quat_xyzw=[0.0000, 0.0000, -0.0015, 1.0000] unlabeled_count=5 raw_ignore_count=0 ball_valid=0 ball_missed_frames=0
frame=130698426 hz=218.3 base_valid=1 base_markers=5 base_rms_mm=0.12 base_measured_m=[-0.7131, -0.2170, 0.8692] base_world_m=[-0.7131, -0.2170, 0.8692] base_edge_error_m=-0.3131 base_quat_xyzw=[0.0000, 0.0000, -0.0011, 1.0000] unlabeled_count=5 raw_ignore_count=0 ball_valid=0 ball_missed_frames=0
frame=130698457 hz=218.3 base_valid=1 base_markers=5 base_rms_mm=0.14 base_measured_m=[-0.7131, -0.2168, 0.8692] base_world_m=[-0.7131, -0.2168, 0.8692] base_edge_error_m=-0.3131 base_quat_xyzw=[0.0000, 0.0000, -0.0014, 1.0000] unlabeled_count=5 raw_ignore_count=0 ball_valid=0 ball_missed_frames=0
frame=130698488 hz=218.3 base_valid=1 base_markers=5 base_rms_mm=0.11 base_measured_m=[-0.7131, -0.2167, 0.8692] base_world_m=[-0.7131, -0.2167, 0.8692] base_edge_error_m=-0.3131 base_quat_xyzw=[0.0000, 0.0000, -0.0015, 1.0000] unlabeled_count=5 raw_ignore_count=0 ball_valid=0 ball_missed_frames=0
frame=130698518 hz=218.4 base_valid=1 base_markers=5 base_rms_mm=0.10 base_measured_m=[-0.7130, -0.2168, 0.8692] base_world_m=[-0.7130, -0.2168, 0.8692] base_edge_error_m=-0.3130 base_quat_xyzw=[0.0000, 0.0000, -0.0013, 1.0000] unlabeled_count=5 raw_ignore_count=0 ball_valid=0 ball_missed_frames=0
frame=130698548 hz=218.4 base_valid=1 base_markers=5 base_rms_mm=0.12 base_measured_m=[-0.7130, -0.2168, 0.8692] base_world_m=[-0.7130, -0.2168, 0.8692] base_edge_error_m=-0.3130 base_quat_xyzw=[0.0000, 0.0000, -0.0017, 1.0000] unlabeled_count=5 raw_ignore_count=0 ball_valid=0 ball_missed_frames=0
frame=130698579 hz=218.4 base_valid=1 base_markers=5 base_rms_mm=0.11 base_measured_m=[-0.7130, -0.2169, 0.8692] base_world_m=[-0.7130, -0.2169, 0.8692] base_edge_error_m=-0.3130 base_quat_xyzw=[0.0000, 0.0000, -0.0016, 1.0000] unlabeled_count=5 raw_ignore_count=0 ball_valid=0 ball_missed_frames=0
frame=130698609 hz=218.5 base_valid=1 base_markers=5 base_rms_mm=0.13 base_measured_m=[-0.7129, -0.2170, 0.8692] base_world_m=[-0.7129, -0.2170, 0.8692] base_edge_error_m=-0.3129 base_quat_xyzw=[0.0000, 0.0000, -0.0018, 1.0000] unlabeled_count=5 raw_ignore_count=0 ball_valid=0 ball_missed_frames=0
frame=130698640 hz=218.5 base_valid=1 base_markers=5 base_rms_mm=0.09 base_measured_m=[-0.7128, -0.2172, 0.8692] base_world_m=[-0.7128, -0.2172, 0.8692] base_edge_error_m=-0.3128 base_quat_xyzw=[0.0000, 0.0000, -0.0019, 1.0000] unlabeled_count=5 raw_ignore_count=0 ball_valid=0 ball_missed_frames=0
frame=130698671 hz=218.5 base_valid=1 base_markers=5 base_rms_mm=0.10 base_measured_m=[-0.7127, -0.2174, 0.8692] base_world_m=[-0.7127, -0.2174, 0.8692] base_edge_error_m=-0.3127 base_quat_xyzw=[0.0000, 0.0000, -0.0019, 1.0000] unlabeled_count=5 raw_ignore_count=0 ball_valid=0 ball_missed_frames=0
frame=130698702 hz=218.5 base_valid=1 base_markers=5 base_rms_mm=0.10 base_measured_m=[-0.7127, -0.2175, 0.8692] base_world_m=[-0.7127, -0.2175, 0.8692] base_edge_error_m=-0.3127 base_quat_xyzw=[0.0000, 0.0000, -0.0020, 1.0000] unlabeled_count=5 raw_ignore_count=0 ball_valid=0 ball_missed_frames=0
frame=130698733 hz=218.6 base_valid=1 base_markers=5 base_rms_mm=0.12 base_measured_m=[-0.7125, -0.2177, 0.8693] base_world_m=[-0.7125, -0.2177, 0.8693] base_edge_error_m=-0.3125 base_quat_xyzw=[0.0000, 0.0000, -0.0020, 1.0000] unlabeled_count=5 raw_ignore_count=0 ball_valid=0 ball_missed_frames=0
frame=130698763 hz=218.6 base_valid=1 base_markers=5 base_rms_mm=0.16 base_measured_m=[-0.7125, -0.2180, 0.8693] base_world_m=[-0.7125, -0.2180, 0.8693] base_edge_error_m=-0.3125 base_quat_xyzw=[0.0000, 0.0000, -0.0021, 1.0000] unlabeled_count=5 raw_ignore_count=0 ball_valid=0 ball_missed_frames=0
frame=130698794 hz=218.6 base_valid=1 base_markers=5 base_rms_mm=0.16 base_measured_m=[-0.7124, -0.2180, 0.8693] base_world_m=[-0.7124, -0.2180, 0.8693] base_edge_error_m=-0.3124 base_quat_xyzw=[0.0000, 0.0000, -0.0021, 1.0000] unlabeled_count=5 raw_ignore_count=0 ball_valid=0 ball_missed_frames=0
frame=130698824 hz=218.6 base_valid=1 base_markers=5 base_rms_mm=0.13 base_measured_m=[-0.7125, -0.2180, 0.8692] base_world_m=[-0.7125, -0.2180, 0.8692] base_edge_error_m=-0.3125 base_quat_xyzw=[0.0000, 0.0000, -0.0021, 1.0000] unlabeled_count=5 raw_ignore_count=0 ball_valid=0 ball_missed_frames=0
frame=130698855 hz=218.7 base_valid=1 base_markers=5 base_rms_mm=0.14 base_measured_m=[-0.7124, -0.2181, 0.8693] base_world_m=[-0.7124, -0.2181, 0.8693] base_edge_error_m=-0.3124 base_quat_xyzw=[0.0000, 0.0000, -0.0021, 1.0000] unlabeled_count=5 raw_ignore_count=0 ball_valid=0 ball_missed_frames=0
frame=130698885 hz=218.7 base_valid=1 base_markers=5 base_rms_mm=0.15 base_measured_m=[-0.7125, -0.2182, 0.8693] base_world_m=[-0.7125, -0.2182, 0.8693] base_edge_error_m=-0.3125 base_quat_xyzw=[0.0000, 0.0000, -0.0021, 1.0000] unlabeled_count=5 raw_ignore_count=0 ball_valid=0 ball_missed_frames=0
frame=130698915 hz=218.7 base_valid=1 base_markers=5 base_rms_mm=0.15 base_measured_m=[-0.7125, -0.2181, 0.8693] base_world_m=[-0.7125, -0.2181, 0.8693] base_edge_error_m=-0.3125 base_quat_xyzw=[0.0000, 0.0000, -0.0021, 1.0000] unlabeled_count=5 raw_ignore_count=0 ball_valid=0 ball_missed_frames=0
frame=130698946 hz=218.7 base_valid=1 base_markers=5 base_rms_mm=0.13 base_measured_m=[-0.7126, -0.2180, 0.8692] base_world_m=[-0.7126, -0.2180, 0.8692] base_edge_error_m=-0.3126 base_quat_xyzw=[0.0000, 0.0000, -0.0020, 1.0000] unlabeled_count=5 raw_ignore_count=0 ball_valid=0 ball_missed_frames=0
frame=130698977 hz=218.8 base_valid=1 base_markers=5 base_rms_mm=0.15 base_measured_m=[-0.7126, -0.2179, 0.8693] base_world_m=[-0.7126, -0.2179, 0.8693] base_edge_error_m=-0.3126 base_quat_xyzw=[0.0000, 0.0000, -0.0023, 1.0000] unlabeled_count=5 raw_ignore_count=0 ball_valid=0 ball_missed_frames=0
frame=130699008 hz=218.8 base_valid=1 base_markers=5 base_rms_mm=0.14 base_measured_m=[-0.7127, -0.2179, 0.8693] base_world_m=[-0.7127, -0.2179, 0.8693] base_edge_error_m=-0.3127 base_quat_xyzw=[0.0000, 0.0000, -0.0020, 1.0000] unlabeled_count=5 raw_ignore_count=0 ball_valid=0 ball_missed_frames=0
frame=130699038 hz=218.8 base_valid=1 base_markers=5 base_rms_mm=0.10 base_measured_m=[-0.7128, -0.2176, 0.8693] base_world_m=[-0.7128, -0.2176, 0.8693] base_edge_error_m=-0.3128 base_quat_xyzw=[0.0000, 0.0000, -0.0019, 1.0000] unlabeled_count=5 raw_ignore_count=0 ball_valid=0 ball_missed_frames=0
frame=130699069 hz=218.9 base_valid=1 base_markers=5 base_rms_mm=0.13 base_measured_m=[-0.7129, -0.2173, 0.8692] base_world_m=[-0.7129, -0.2173, 0.8692] base_edge_error_m=-0.3129 base_quat_xyzw=[0.0000, 0.0000, -0.0018, 1.0000] unlabeled_count=5 raw_ignore_count=0 ball_valid=0 ball_missed_frames=0
frame=130699099 hz=218.9 base_valid=1 base_markers=5 base_rms_mm=0.12 base_measured_m=[-0.7130, -0.2172, 0.8692] base_world_m=[-0.7130, -0.2172, 0.8692] base_edge_error_m=-0.3130 base_quat_xyzw=[0.0000, 0.0000, -0.0017, 1.0000] unlabeled_count=5 raw_ignore_count=0 ball_valid=0 ball_missed_frames=0
frame=130699130 hz=218.9 base_valid=1 base_markers=5 base_rms_mm=0.13 base_measured_m=[-0.7130, -0.2171, 0.8692] base_world_m=[-0.7130, -0.2171, 0.8692] base_edge_error_m=-0.3130 base_quat_xyzw=[0.0000, 0.0000, -0.0018, 1.0000] unlabeled_count=5 raw_ignore_count=0 ball_valid=0 ball_missed_frames=0
frame=130699161 hz=218.9 base_valid=1 base_markers=5 base_rms_mm=0.11 base_measured_m=[-0.7131, -0.2169, 0.8692] base_world_m=[-0.7131, -0.2169, 0.8692] base_edge_error_m=-0.3131 base_quat_xyzw=[0.0000, 0.0000, -0.0016, 1.0000] unlabeled_count=5 raw_ignore_count=0 ball_valid=0 ball_missed_frames=0
frame=130699192 hz=219.0 base_valid=1 base_markers=5 base_rms_mm=0.08 base_measured_m=[-0.7131, -0.2168, 0.8692] base_world_m=[-0.7131, -0.2168, 0.8692] base_edge_error_m=-0.3131 base_quat_xyzw=[0.0000, 0.0000, -0.0018, 1.0000] unlabeled_count=5 raw_ignore_count=0 ball_valid=0 ball_missed_frames=0
frame=130699222 hz=219.0 base_valid=1 base_markers=5 base_rms_mm=0.12 base_measured_m=[-0.7131, -0.2168, 0.8692] base_world_m=[-0.7131, -0.2168, 0.8692] base_edge_error_m=-0.3131 base_quat_xyzw=[0.0000, 0.0000, -0.0015, 1.0000] unlabeled_count=5 raw_ignore_count=0 ball_valid=0 ball_missed_frames=0
frame=130699253 hz=219.0 base_valid=1 base_markers=5 base_rms_mm=0.13 base_measured_m=[-0.7130, -0.2168, 0.8692] base_world_m=[-0.7130, -0.2168, 0.8692] base_edge_error_m=-0.3130 base_quat_xyzw=[0.0000, 0.0000, -0.0017, 1.0000] unlabeled_count=5 raw_ignore_count=0 ball_valid=0 ball_missed_frames=0
frame=130699283 hz=219.0 base_valid=1 base_markers=5 base_rms_mm=0.10 base_measured_m=[-0.7130, -0.2168, 0.8692] base_world_m=[-0.7130, -0.2168, 0.8692] base_edge_error_m=-0.3130 base_quat_xyzw=[0.0000, 0.0000, -0.0014, 1.0000] unlabeled_count=5 raw_ignore_count=0 ball_valid=0 ball_missed_frames=0
frame=130699314 hz=219.1 base_valid=1 base_markers=5 base_rms_mm=0.14 base_measured_m=[-0.7129, -0.2169, 0.8692] base_world_m=[-0.7129, -0.2169, 0.8692] base_edge_error_m=-0.3129 base_quat_xyzw=[0.0000, 0.0000, -0.0011, 1.0000] unlabeled_count=5 raw_ignore_count=0 ball_valid=0 ball_missed_frames=0
frame=130699344 hz=219.1 base_valid=1 base_markers=5 base_rms_mm=0.10 base_measured_m=[-0.7129, -0.2170, 0.8692] base_world_m=[-0.7129, -0.2170, 0.8692] base_edge_error_m=-0.3129 base_quat_xyzw=[0.0000, 0.0000, -0.0014, 1.0000] unlabeled_count=5 raw_ignore_count=0 ball_valid=0 ball_missed_frames=0
frame=130699375 hz=219.1 base_valid=1 base_markers=5 base_rms_mm=0.06 base_measured_m=[-0.7127, -0.2172, 0.8692] base_world_m=[-0.7127, -0.2172, 0.8692] base_edge_error_m=-0.3127 base_quat_xyzw=[0.0000, 0.0000, -0.0008, 1.0000] unlabeled_count=5 raw_ignore_count=0 ball_valid=0 ball_missed_frames=0
frame=130699406 hz=219.2 base_valid=1 base_markers=5 base_rms_mm=0.08 base_measured_m=[-0.7127, -0.2173, 0.8692] base_world_m=[-0.7127, -0.2173, 0.8692] base_edge_error_m=-0.3127 base_quat_xyzw=[0.0000, 0.0000, -0.0010, 1.0000] unlabeled_count=5 raw_ignore_count=0 ball_valid=0 ball_missed_frames=0
frame=130699437 hz=219.2 base_valid=1 base_markers=5 base_rms_mm=0.09 base_measured_m=[-0.7126, -0.2175, 0.8692] base_world_m=[-0.7126, -0.2175, 0.8692] base_edge_error_m=-0.3126 base_quat_xyzw=[0.0000, 0.0000, -0.0009, 1.0000] unlabeled_count=5 raw_ignore_count=0 ball_valid=0 ball_missed_frames=0
frame=130699467 hz=219.2 base_valid=1 base_markers=5 base_rms_mm=0.06 base_measured_m=[-0.7126, -0.2177, 0.8692] base_world_m=[-0.7126, -0.2177, 0.8692] base_edge_error_m=-0.3126 base_quat_xyzw=[0.0000, 0.0000, -0.0008, 1.0000] unlabeled_count=5 raw_ignore_count=0 ball_valid=0 ball_missed_frames=0
