host_time_s,elapsed_s,row_index,frame_number,vicon_frame_number,vicon_time_s,publish_time_us,channel,name,ball_valid,ball_occluded,ball_x_m,ball_y_m,ball_z_m,ball_qx,ball_qy,ball_qz,ball_qw,base_valid,base_x_m,base_y_m,base_z_m,base_qx,base_qy,base_qz,base_qw,ball_vx_mps
1784095972.957732677,1.302151442,390,20246858,20246858,67489.526666667,1784095972957667,vicon_state_data,ball,1,0,2.983859211,-0.488826423,0.860258131,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.220066586,-0.234461815,0.616268574,0.000000000,0.000000000,-0.020041208,0.999799155,-0.019814996
1784095972.961090803,1.305509567,391,20246859,20246859,67489.530000000,1784095972961013,vicon_state_data,ball,1,0,2.983889934,-0.489017034,0.860167538,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.220062024,-0.234444926,0.616269188,0.000000000,0.000000000,-0.019966483,0.999800650,0.009216901
1784095972.964347839,1.308766603,392,20246860,20246860,67489.533333333,1784095972964143,vicon_state_data,ball,1,0,2.983879252,-0.489069090,0.860181010,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.220065725,-0.234489992,0.616263651,0.000000000,0.000000000,-0.020126252,0.999797446,-0.003204600
1784095972.967485189,1.311903954,393,20246861,20246861,67489.536666667,1784095972967394,vicon_state_data,ball,1,0,2.983875789,-0.489180179,0.860155648,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.220062591,-0.234495535,0.616252002,0.000000000,0.000000000,-0.020130749,0.999797356,-0.001038900
1784095972.970803738,1.315222502,394,20246862,20246862,67489.540000000,1784095972970729,vicon_state_data,ball,1,0,2.983854550,-0.489244418,0.860134759,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.220081760,-0.234426807,0.616149005,0.000000000,0.000000000,-0.019634502,0.999807225,-0.006371701
1784095972.974633694,1.319052458,395,20246863,20246863,67489.543333333,1784095972974547,vicon_state_data,ball,1,0,2.983985922,-0.489495185,0.860005319,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.220058880,-0.234498554,0.616246513,0.000000000,0.000000000,-0.020155692,0.999796853,0.039411604
1784095972.977895260,1.322314024,396,20246864,20246864,67489.546666667,1784095972977784,vicon_state_data,ball,1,0,2.983819040,-0.489451188,0.860071531,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.220059653,-0.234505296,0.616259632,0.000000000,0.000000000,-0.020178917,0.999796385,-0.050064590
1784095972.980947018,1.325365782,397,20246865,20246865,67489.550000000,1784095972980850,vicon_state_data,ball,1,0,2.983881382,-0.489644980,0.860030471,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.220069902,-0.234496596,0.616263046,0.000000000,0.000000000,-0.020098992,0.999797995,0.018702602
1784095972.984468222,1.328886986,398,20246866,20246866,67489.553333333,1784095972984362,vicon_state_data,ball,1,0,2.983821082,-0.489683708,0.860038137,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.220048365,-0.234513416,0.616246856,0.000000000,0.000000000,-0.020227578,0.999795402,-0.018090002
1784095972.987506866,1.331925631,399,20246867,20246867,67489.556666667,1784095972987437,vicon_state_data,ball,1,0,2.983837555,-0.489766103,0.859994617,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.220051549,-0.234432506,0.616267664,0.000000000,0.000000000,-0.019819688,0.999803571,0.004941899
1784095972.991012812,1.335431576,400,20246868,20246868,67489.560000000,1784095972990926,vicon_state_data,ball,1,0,2.983885664,-0.489881048,0.859956767,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.220066179,-0.234478599,0.616268699,0.000000000,0.000000000,-0.019996188,0.999800056,0.014432701
1784095972.994671583,1.339090347,401,20246869,20246869,67489.563333333,1784095972994557,vicon_state_data,ball,1,0,2.983851678,-0.489999030,0.859919863,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.220017346,-0.234552663,0.616183789,0.000000000,0.000000000,-0.020364699,0.999792618,-0.010195801
1784095972.997558355,1.341977119,402,20246870,20246870,67489.566666667,1784095972997502,vicon_state_data,ball,1,0,2.983915457,-0.490162646,0.859863904,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.220057950,-0.234510923,0.616252513,0.000000000,0.000000000,-0.020153497,0.999796898,0.019133696
1784095973.000943899,1.345362663,403,20246871,20246871,67489.570000000,1784095973000825,vicon_state_data,ball,1,0,2.983888882,-0.490257720,0.859860042,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.220057283,-0.234510509,0.616235413,0.000000000,0.000000000,-0.020091204,0.999798151,-0.007972501
1784095973.004264593,1.348683357,404,20246872,20246872,67489.573333333,1784095973004140,vicon_state_data,ball,1,0,2.983868854,-0.490329600,0.859826593,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.220050182,-0.234472518,0.616255648,0.000000000,0.000000000,-0.019975171,0.999800476,-0.006008401
1784095973.007747173,1.352165937,405,20246873,20246873,67489.576666667,1784095973007688,vicon_state_data,ball,1,0,2.983831126,-0.490367347,0.859850488,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.220048977,-0.234523413,0.616224283,0.000000000,0.000000000,-0.020180696,0.999796349,-0.011318398
1784095973.011118174,1.355536938,406,20246874,20246874,67489.580000000,1784095973011059,vicon_state_data,ball,1,0,2.983852490,-0.490516470,0.859763285,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.220061206,-0.234465846,0.616249330,0.000000000,0.000000000,-0.019916009,0.999801657,0.006409201
1784095973.014164448,1.358583212,407,20246875,20246875,67489.583333333,1784095973014117,vicon_state_data,ball,1,0,2.983875515,-0.490621654,0.859736174,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.220075065,-0.234480083,0.616129745,0.000000000,0.000000000,-0.019818926,0.999803586,0.006907501
1784095973.017582893,1.362001657,408,20246876,20246876,67489.586666667,1784095973017500,vicon_state_data,ball,1,0,2.983750871,-0.490611554,0.859816085,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.220058309,-0.234540472,0.616227304,0.000000000,0.000000000,-0.020193720,0.999796086,-0.037393192
1784095973.020844698,1.365263462,409,20246877,20246877,67489.590000000,1784095973020796,vicon_state_data,ball,1,0,2.983770714,-0.490699671,0.859795445,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.220048657,-0.234518133,0.616218530,0.000000000,0.000000000,-0.020185601,0.999796250,0.005952901
1784095973.024306059,1.368724823,410,20246878,20246878,67489.593333333,1784095973024263,vicon_state_data,ball,1,0,2.983847458,-0.490925998,0.859719669,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.220052593,-0.234509043,0.616231652,0.000000000,0.000000000,-0.020134617,0.999797278,0.023023202
1784095973.027756691,1.372175455,411,20246879,20246879,67489.596666667,1784095973027706,vicon_state_data,ball,1,0,2.983725301,-0.490882841,0.859748177,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.220052233,-0.234495695,0.616209548,0.000000000,0.000000000,-0.020122718,0.999797518,-0.036647093
1784095973.031134605,1.375553370,412,20246880,20246880,67489.600000000,1784095973031088,vicon_state_data,ball,1,0,2.983685276,-0.490918160,0.859758440,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.220061004,-0.234503707,0.616223245,0.000000000,0.000000000,-0.020133285,0.999797305,-0.012007501
1784095973.034318447,1.378737211,413,20246881,20246881,67489.603333333,1784095973034266,vicon_state_data,ball,1,0,2.983737065,-0.491050715,0.859691897,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.220059838,-0.234513745,0.616222261,0.000000000,0.000000000,-0.020183470,0.999796293,0.015536702
1784095973.038332462,1.382751226,414,20246882,20246882,67489.606666667,1784095973038271,vicon_state_data,ball,1,0,2.983764814,-0.491161091,0.859624889,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.220053004,-0.234503484,0.616220003,0.000000000,0.000000000,-0.020191659,0.999796128,0.008324698
1784095973.041396379,1.385815144,415,20246883,20246883,67489.610000000,1784095973041318,vicon_state_data,ball,1,0,2.983600462,-0.491120917,0.859701058,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.220056176,-0.234505006,0.616225052,0.000000000,0.000000000,-0.020203472,0.999795889,-0.049305605
1784095973.044912338,1.389331102,416,20246884,20246884,67489.613333333,1784095973044796,vicon_state_data,ball,1,0,2.983672541,-0.491282583,0.859657380,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.220047777,-0.234433180,0.616253772,0.000000000,0.000000000,-0.019902589,0.999801924,0.021623702
1784095973.047865152,1.392283916,417,20246885,20246885,67489.616666667,1784095973047814,vicon_state_data,ball,1,0,2.983611483,-0.491328634,0.859662443,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.220048284,-0.234425009,0.616236833,0.000000000,0.000000000,-0.019860502,0.999802761,-0.018317396
1784095973.050988913,1.395407677,418,20246886,20246886,67489.620000000,1784095973050924,vicon_state_data,ball,1,0,2.983633114,-0.491431605,0.859639412,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.220055927,-0.234492500,0.616207388,0.000000000,0.000000000,-0.020142768,0.999797114,0.006489301
1784095973.054480076,1.398898840,419,20246887,20246887,67489.623333333,1784095973054378,vicon_state_data,ball,1,0,2.983593267,-0.491483428,0.859657268,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.220035043,-0.234549540,0.616145895,0.000000000,0.000000000,-0.020453998,0.999790795,-0.011954101
1784095973.057801485,1.402220249,420,20246888,20246888,67489.626666667,1784095973057727,vicon_state_data,ball,1,0,2.983593661,-0.491604022,0.859623213,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.220061350,-0.234481487,0.616227513,0.000000000,0.000000000,-0.020105174,0.999797871,0.000118200
1784095973.061093807,1.405512571,421,20246889,20246889,67489.630000000,1784095973061041,vicon_state_data,ball,1,0,2.983574376,-0.491632874,0.859579870,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.220057337,-0.234492683,0.616214957,0.000000000,0.000000000,-0.020145758,0.999797054,-0.005785501
1784095973.064265490,1.408684254,422,20246890,20246890,67489.633333333,1784095973064208,vicon_state_data,ball,1,0,2.983474100,-0.491660012,0.859643583,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.220070679,-0.234490057,0.616229704,0.000000000,0.000000000,-0.020063555,0.999798707,-0.030082803
1784095973.067463160,1.411881924,423,20246891,20246891,67489.636666667,1784095973067417,vicon_state_data,ball,1,0,2.983499577,-0.491766795,0.859669275,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.220058859,-0.234516308,0.616213933,0.000000000,0.000000000,-0.020205334,0.999795851,0.007643098
1784095973.070746899,1.415165663,424,20246892,20246892,67489.640000000,1784095973070718,vicon_state_data,ball,1,0,2.983413802,-0.491790880,0.859662282,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.220064805,-0.234504819,0.616218548,0.000000000,0.000000000,-0.020132884,0.999797313,-0.025732503
1784095973.074297428,1.418716192,425,20246893,20246893,67489.643333333,1784095973074251,vicon_state_data,ball,1,0,2.983348869,-0.491837463,0.859669703,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.220085056,-0.234386254,0.616289872,0.000000000,0.000000000,-0.019567495,0.999808538,-0.019479902
1784095973.077950239,1.422369003,426,20246894,20246894,67489.646666667,1784095973077897,vicon_state_data,ball,1,0,2.983333987,-0.491940495,0.859640509,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.220053526,-0.234487128,0.616196823,0.000000000,0.000000000,-0.020122944,0.999797513,-0.004464599
1784095973.080832481,1.425251245,427,20246895,20246895,67489.650000000,1784095973080776,vicon_state_data,ball,1,0,2.983239514,-0.491944821,0.859618030,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.220052089,-0.234511697,0.616198000,0.000000000,0.000000000,-0.020261910,0.999794706,-0.028341903
1784095973.084117651,1.428536415,428,20246896,20246896,67489.653333333,1784095973084084,vicon_state_data,ball,1,0,2.983233794,-0.492022066,0.859605080,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.220041780,-0.234502853,0.616192251,0.000000000,0.000000000,-0.020252428,0.999794899,-0.001716000
1784095973.087383270,1.431802034,429,20246897,20246897,67489.656666667,1784095973087353,vicon_state_data,ball,1,0,2.983174158,-0.492051822,0.859627103,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.220022580,-0.234408684,0.616224023,0.000000000,0.000000000,-0.019828617,0.999803394,-0.017890796
1784095973.091021538,1.435440302,430,20246898,20246898,67489.660000000,1784095973090975,vicon_state_data,ball,1,0,2.983119676,-0.492083148,0.859639645,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.220053676,-0.234494620,0.616201050,0.000000000,0.000000000,-0.020209030,0.999795777,-0.016344602
1784095973.094582319,1.439001083,431,20246899,20246899,67489.663333333,1784095973094535,vicon_state_data,ball,1,0,2.983007599,-0.492082440,0.859666304,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.220050358,-0.234488086,0.616203412,0.000000000,0.000000000,-0.020176761,0.999796428,-0.033623103
1784095973.097497940,1.441916704,432,20246900,20246900,67489.666666667,1784095973097455,vicon_state_data,ball,1,0,2.983055468,-0.492205932,0.859645220,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.220083760,-0.234441718,0.616113519,0.000000000,0.000000000,-0.019751408,0.999804922,0.014360697
1784095973.100744009,1.445162773,433,20246901,20246901,67489.670000000,1784095973100707,vicon_state_data,ball,1,0,2.982973980,-0.492262141,0.859631806,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.220053611,-0.234509597,0.616194012,0.000000000,0.000000000,-0.020254358,0.999794859,-0.024446403
1784095973.104088068,1.448506832,434,20246902,20246902,67489.673333333,1784095973104036,vicon_state_data,ball,1,0,2.982975249,-0.492365651,0.859687570,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.220058425,-0.234507618,0.616206571,0.000000000,0.000000000,-0.020225959,0.999795434,0.000380700
1784095973.107603312,1.452022076,435,20246903,20246903,67489.676666667,1784095973107556,vicon_state_data,ball,1,0,2.982868560,-0.492354100,0.859634916,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.220027098,-0.234386283,0.616230713,0.000000000,0.000000000,-0.019607291,0.999807759,-0.032006694
1784095973.111350775,1.455769539,436,20246904,20246904,67489.680000000,1784095973111327,vicon_state_data,ball,1,0,2.982792829,-0.492364163,0.859714467,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.220050476,-0.234471694,0.616191547,0.000000000,0.000000000,-0.020048962,0.999798999,-0.022719302
1784095973.114190102,1.458608866,437,20246905,20246905,67489.683333333,1784095973114158,vicon_state_data,ball,1,0,2.982796380,-0.492461003,0.859687321,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.220048134,-0.234471357,0.616217924,0.000000000,0.000000000,-0.020065727,0.999798663,0.001065300
1784095973.117500067,1.461918831,438,20246906,20246906,67489.686666667,1784095973117448,vicon_state_data,ball,1,0,2.982739075,-0.492467159,0.859676374,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.220073095,-0.234371966,0.616317286,0.000000000,0.000000000,-0.019631378,0.999807286,-0.017191497
1784095973.120789766,1.465208530,439,20246907,20246907,67489.690000000,1784095973120719,vicon_state_data,ball,1,0,2.982773645,-0.492591406,0.859648748,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.220071682,-0.234414713,0.616135271,0.000000000,0.000000000,-0.019618072,0.999807547,0.010371001
1784095973.124730349,1.469149113,440,20246908,20246908,67489.693333333,1784095973124667,vicon_state_data,ball,1,0,2.982619276,-0.492525241,0.859697496,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.220040945,-0.234457034,0.616206912,0.000000000,0.000000000,-0.020055765,0.999798863,-0.046310705
1784095973.128199577,1.472618341,441,20246909,20246909,67489.696666667,1784095973128137,vicon_state_data,ball,1,0,2.982569530,-0.492558792,0.859737562,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.220058804,-0.234462313,0.616228357,0.000000000,0.000000000,-0.020019765,0.999799584,-0.014923797
1784095973.131334305,1.475753069,442,20246910,20246910,67489.700000000,1784095973131249,vicon_state_data,ball,1,0,2.982577088,-0.492623071,0.859684211,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.220057691,-0.234478529,0.616224691,0.000000000,0.000000000,-0.020052628,0.999798926,0.002267400
1784095973.134399891,1.478818655,443,20246911,20246911,67489.703333333,1784095973134274,vicon_state_data,ball,1,0,2.966508434,-0.482902025,0.865918495,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.220075844,-0.234349693,0.616295638,0.000000000,0.000000000,-0.019501137,0.999809835,-4.820596673
1784095973.137607098,1.482025862,444,20246912,20246912,67489.706666667,1784095973137513,vicon_state_data,ball,1,0,2.965596220,-0.482488677,0.866086586,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.220047751,-0.234457287,0.616205738,0.000000000,0.000000000,-0.020032653,0.999799326,-0.273664146
1784095973.141170502,1.485589266,445,20246913,20246913,67489.710000000,1784095973141085,vicon_state_data,ball,1,0,2.965511079,-0.482486800,0.866262347,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.220041895,-0.234481189,0.616213226,0.000000000,0.000000000,-0.020191157,0.999796138,-0.025542303
1784095973.144234896,1.488653660,446,20246914,20246914,67489.713333333,1784095973144156,vicon_state_data,ball,1,0,2.974133685,-0.484891263,0.864592538,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.220043511,-0.234442479,0.616214627,0.000000000,0.000000000,-0.019993242,0.999800115,2.586782065
1784095973.147533417,1.491952181,447,20246915,20246915,67489.716666667,1784095973147455,vicon_state_data,ball,1,0,2.967449428,-0.483533089,0.865740523,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.220047711,-0.234462524,0.616221404,0.000000000,0.000000000,-0.020095298,0.999798069,-2.005276701
1784095973.150882483,1.495301247,448,20246916,20246916,67489.720000000,1784095973150807,vicon_state_data,ball,1,0,2.965233886,-0.482441960,0.866306040,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.220049862,-0.234438231,0.616206967,0.000000000,0.000000000,-0.019977403,0.999800432,-0.664662665
1784095973.154236317,1.498655081,449,20246917,20246917,67489.723333333,1784095973154176,vicon_state_data,ball,1,0,2.982305638,-0.492663913,0.859574415,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.220059076,-0.234441544,0.616218946,0.000000000,0.000000000,-0.019989237,0.999800195,5.121526124
1784095973.157860041,1.502278805,450,20246918,20246918,67489.726666667,1784095973157783,vicon_state_data,ball,1,0,2.974153767,-0.485141403,0.864638811,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.220047588,-0.234389957,0.616238316,0.000000000,0.000000000,-0.019792299,0.999804113,-2.445560803
1784095973.161296844,1.505715609,451,20246919,20246919,67489.730000000,1784095973161203,vicon_state_data,ball,1,0,2.973962429,-0.484919212,0.864780151,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.220022694,-0.234510691,0.616140102,0.000000000,0.000000000,-0.020408399,0.999791727,-0.057401406
1784095973.164283037,1.508701801,452,20246920,20246920,67489.733333333,1784095973164170,vicon_state_data,ball,1,0,2.974259056,-0.485121769,0.864679051,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.220053496,-0.234459641,0.616223554,0.000000000,0.000000000,-0.020101246,0.999797950,0.088988109
1784095973.167690992,1.512109756,453,20246921,20246921,67489.736666667,1784095973167565,vicon_state_data,ball,1,0,2.965780241,-0.482905931,0.866211815,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.220061474,-0.234438506,0.616227693,0.000000000,0.000000000,-0.019984569,0.999800289,-2.543643994
1784095973.171049356,1.515468121,454,20246922,20246922,67489.740000000,1784095973170961,vicon_state_data,ball,1,0,2.973729548,-0.484909708,0.864737631,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.220044738,-0.234392915,0.616247783,0.000000000,0.000000000,-0.019804928,0.999803863,2.384792334
1784095973.174453735,1.518872499,455,20246923,20246923,67489.743333333,1784095973174365,vicon_state_data,ball,1,0,2.982039941,-0.492734998,0.859701201,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.220059195,-0.234457314,0.616234423,0.000000000,0.000000000,-0.020130802,0.999797355,2.493118155
1784095973.177860260,1.522279024,456,20246924,20246924,67489.746666667,1784095973177790,vicon_state_data,ball,1,0,2.965259419,-0.482677780,0.866354196,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.220054801,-0.234451352,0.616240431,0.000000000,0.000000000,-0.020043521,0.999799108,-5.034155599
1784095973.180841446,1.525260210,457,20246925,20246925,67489.750000000,1784095973180776,vicon_state_data,ball,1,0,2.965821969,-0.483010936,0.866123604,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.220057860,-0.234449585,0.616240612,0.000000000,0.000000000,-0.020073648,0.999798504,0.168765017
1784095973.184177637,1.528596401,458,20246926,20246926,67489.753333333,1784095973184101,vicon_state_data,ball,1,0,2.966260805,-0.483259912,0.866025178,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.220055071,-0.234456803,0.616228033,0.000000000,0.000000000,-0.020109830,0.999797777,0.131650813
1784095973.187420845,1.531839609,459,20246927,20246927,67489.756666667,1784095973187396,vicon_state_data,ball,1,0,2.967242949,-0.483710532,0.865788111,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.220060368,-0.234439708,0.616235009,0.000000000,0.000000000,-0.020065813,0.999798661,0.294643141
1784095973.191064835,1.535483599,460,20246928,20246928,67489.760000000,1784095973191019,vicon_state_data,ball,1,0,2.967140283,-0.483677464,0.865892229,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.220058093,-0.234451599,0.616229084,0.000000000,0.000000000,-0.020048800,0.999799003,-0.030799803
1784095973.194352150,1.538770914,461,20246929,20246929,67489.763333333,1784095973194299,vicon_state_data,ball,1,0,2.966389797,-0.483270456,0.866160613,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.220061190,-0.234475489,0.616221003,0.000000000,0.000000000,-0.020158890,0.999796789,-0.225145822
1784095973.197490931,1.541909695,462,20246930,20246930,67489.766666667,1784095973197437,vicon_state_data,ball,1,0,2.968564214,-0.484262281,0.865576967,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.220063699,-0.234453425,0.616223665,0.000000000,0.000000000,-0.020049106,0.999798996,0.652324970
1784095973.200839758,1.545258522,463,20246931,20246931,67489.770000000,1784095973200770,vicon_state_data,ball,1,0,2.966476444,-0.483258778,0.866176647,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.220061965,-0.234444990,0.616221544,0.000000000,0.000000000,-0.019971347,0.999800553,-0.626331061
1784095973.204205275,1.548624039,464,20246932,20246932,67489.773333333,1784095973204112,vicon_state_data,ball,1,0,2.967368992,-0.483685806,0.865954369,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.220065838,-0.234444118,0.616225639,0.000000000,0.000000000,-0.019989518,0.999800190,0.267764427
1784095973.207836390,1.552255154,465,20246933,20246933,67489.776666667,1784095973207753,vicon_state_data,ball,1,0,2.967426982,-0.483642781,0.865977814,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.220060779,-0.234450587,0.616205452,0.000000000,0.000000000,-0.020002976,0.999799920,0.017396996
1784095973.211089611,1.555508375,466,20246934,20246934,67489.780000000,1784095973211000,vicon_state_data,ball,1,0,2.965827810,-0.482876136,0.866352885,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.220052403,-0.234401921,0.616235609,0.000000000,0.000000000,-0.019817320,0.999803618,-0.479751649
1784095973.214295387,1.558714151,467,20246935,20246935,67489.783333333,1784095973214186,vicon_state_data,ball,1,0,2.964515365,-0.482108324,0.866848245,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.220053921,-0.234453024,0.616200039,0.000000000,0.000000000,-0.020005313,0.999799874,-0.393733539
1784095973.217619658,1.562038422,468,20246936,20246936,67489.786666667,1784095973217539,vicon_state_data,ball,1,0,2.966852875,-0.483169065,0.866227234,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.220065309,-0.234470868,0.616203965,0.000000000,0.000000000,-0.020082751,0.999798321,0.701252861
1784095973.221197605,1.565616369,469,20246937,20246937,67489.790000000,1784095973221124,vicon_state_data,ball,1,0,2.965741716,-0.482569133,0.866547726,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.220051984,-0.234458835,0.616196773,0.000000000,0.000000000,-0.020046454,0.999799050,-0.333347734
1784095973.224562168,1.568980932,470,20246938,20246938,67489.793333333,1784095973224361,vicon_state_data,ball,1,0,2.966444974,-0.482851744,0.866291157,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.220068012,-0.234434135,0.616229563,0.000000000,0.000000000,-0.019867395,0.999802624,0.210977421
1784095973.227926016,1.572344780,471,20246939,20246939,67489.796666667,1784095973227724,vicon_state_data,ball,1,0,2.966615828,-0.482905255,0.866325750,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.220058660,-0.234423921,0.616207941,0.000000000,0.000000000,-0.019889339,0.999802188,0.051256190
1784095973.231084585,1.575503349,472,20246940,20246940,67489.800000000,1784095973230885,vicon_state_data,ball,1,0,2.966640617,-0.482822221,0.866230896,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.220055350,-0.234472018,0.616189189,0.000000000,0.000000000,-0.020081828,0.999798340,0.007436701
1784095973.234457254,1.578876019,473,20246941,20246941,67489.803333333,1784095973234266,vicon_state_data,ball,1,0,2.965741118,-0.482303490,0.866600495,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.220058749,-0.234480715,0.616199699,0.000000000,0.000000000,-0.020142608,0.999797117,-0.269849728
1784095973.237569571,1.581988335,474,20246942,20246942,67489.806666667,1784095973237415,vicon_state_data,ball,1,0,2.965299424,-0.481927914,0.866638405,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.220061625,-0.234487641,0.616210895,0.000000000,0.000000000,-0.020121045,0.999797551,-0.132508173
1784095973.241091728,1.585510492,475,20246943,20246943,67489.810000000,1784095973240956,vicon_state_data,ball,1,0,2.966983649,-0.482649636,0.865982074,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.220061332,-0.234470768,0.616222741,0.000000000,0.000000000,-0.020055617,0.999798866,0.505267552
1784095973.244645357,1.589064121,476,20246944,20246944,67489.813333333,1784095973244466,vicon_state_data,ball,1,0,2.966048668,-0.482128457,0.866343004,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.220062517,-0.234485173,0.616219495,0.000000000,0.000000000,-0.020142674,0.999797116,-0.280494327
1784095973.247654915,1.592073679,477,20246945,20246945,67489.816666667,1784095973247466,vicon_state_data,ball,1,0,2.966691205,-0.482290889,0.866151310,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.220067612,-0.234468746,0.616239830,0.000000000,0.000000000,-0.020019729,0.999799585,0.192761062
1784095973.251127958,1.595546722,478,20246946,20246946,67489.820000000,1784095973250961,vicon_state_data,ball,1,0,2.966880497,-0.482185746,0.865898339,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.220063739,-0.234475678,0.616228562,0.000000000,0.000000000,-0.020127254,0.999797426,0.056787606
1784095973.254275084,1.598693848,479,20246947,20246947,67489.823333333,1784095973254144,vicon_state_data,ball,1,0,2.966974608,-0.482113736,0.865886659,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.220061487,-0.234485288,0.616238258,0.000000000,0.000000000,-0.020169424,0.999796576,0.028233303
1784095973.257671118,1.602089882,480,20246948,20246948,67489.826666667,1784095973257547,vicon_state_data,ball,1,0,2.966943358,-0.481912019,0.865907297,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.220058650,-0.234458643,0.616241537,0.000000000,0.000000000,-0.020063518,0.999798707,-0.009374998
