step,raw_error,raw_equiv_deg,rolling100_error,rolling100_equiv_deg,rolling100_reward
7674,0.060737185180187225,20.07187795252894,0.05889276303350926,19.761658462569272,0.9818646174669267
7699,0.05912676453590393,19.801274211809726,0.05943423226475715,19.8532122118258,0.9813750618696214
7724,0.06106601655483246,20.12670337537669,0.05966956682503223,19.892877418874164,0.9813267803192138
7749,0.058796387165784836,19.74532013501077,0.06006246421486139,19.95893099126474,0.9811719644069672
7774,0.06401346623897552,20.61188475406378,0.06047535244375466,20.02812019497712,0.981033266186714
7799,0.06471272557973862,20.72539421660246,0.06170985423028469,20.23363680912388,0.9801255774497987
7824,0.056217920035123825,19.303271191740503,0.06227387797087431,20.326871162876174,0.9797626316547394
7849,0.059602782130241394,19.881628698484718,0.06125808950513601,20.158661198434437,0.9806438857316971
7874,0.06534166634082794,20.826983680988313,0.06143074363470077,20.187346661019344,0.9805856031179426
7899,0.06365422904491425,20.553337365907357,0.06173815209418535,20.23832431081581,0.9801696038246155
7924,0.06100676208734512,20.116834571962915,0.06159953080117703,20.215351942973488,0.9802432733774186
7949,0.0587405264377594,19.73584427965577,0.06236411280930042,20.34174919672888,0.9798735702037811
7974,0.05909092724323273,19.795212001475885,0.06114549312740565,20.1399328825872,0.9807117038965225
7999,0.06228664517402649,20.328976868739215,0.06013783220201731,19.9715778347451,0.9816941034793853
8024,0.05739359185099602,19.50602086602478,0.06051957227289676,20.035516689579072,0.9811210429668427
8049,0.05943889543414116,19.853998918898025,0.060034160427749166,19.954179594209318,0.9812972807884217
8074,0.06151087209582329,20.200646268515385,0.061426979564130305,20.18672169948939,0.9802291703224182
8099,0.06232103705406189,20.334648112354525,0.061749226264655586,20.24015844855313,0.98016190469265
8124,0.06578674167394638,20.898589153262296,0.061843194104731075,20.255715284341104,0.9802068269252777
8149,0.06518104672431946,20.801084734635232,0.06401977606117726,20.61291168814741,0.9779918563365937
8174,0.06432193517684937,20.662031444146276,0.06467905569821594,20.719942274102305,0.9774229419231414
8199,0.05811409279704094,19.62927931065297,0.06462592277675867,20.711336018650208,0.9773900938034059
8224,0.059354111552238464,19.839690649385894,0.06302109155803919,20.449760199293074,0.9785331529378891
8249,0.05806981027126312,19.621725210991016,0.06087683711200952,20.095179368112632,0.9804668867588042
8274,0.056080739945173264,19.27948033637524,0.05910381380468607,19.797392087993426,0.9816944247484208
8299,0.06040334329009056,20.016069869131886,0.05826966144144535,19.65579545990453,0.9821844786405564
8324,0.05621834844350815,19.303345445529057,0.05842712383717298,19.682599452076875,0.9822107046842575
8349,0.058541666716337204,19.70207547756661,0.058341738954186435,19.668069188308195,0.9823042207956314
8374,0.059590622782707214,19.879580010656365,0.05858349960297347,19.70918382526367,0.9822526216506959
8399,0.06013365089893341,19.970876408074524,0.05876753464341164,19.740426323613192,0.9823466289043427
8424,0.05829609930515289,19.660298289494193,0.05887061074376106,19.757904195773623,0.9824627214670181
8449,0.05654871091246605,19.360523895447653,0.05863411691039801,19.7177815534085,0.9828452128171921
8474,0.06236046552658081,20.34114803026145,0.05837263014167547,19.673327246689627,0.9831016230583193
8499,0.06268507987260818,20.394586410013716,0.05898377105593681,19.777074898648728,0.9823087090253831
8524,0.060180455446243286,19.97872666964347,0.05954218856990338,19.87141748053543,0.981938065290451
8549,0.0579201802611351,19.59617932348929,0.060166503377258776,19.976386877709153,0.9812738662958145
8574,0.06069217622280121,20.06436252173532,0.060772261172533044,20.07773294322256,0.9808577901124955
8599,0.05834197998046875,19.668110219158486,0.06020333390682936,19.982562867880645,0.9814341020584108
