host_time_s,elapsed_s,frame_number,channel,name,ball_valid,ball_occluded,ball_x_m,ball_y_m,ball_z_m,ball_qx,ball_qy,ball_qz,ball_qw,base_valid,base_x_m,base_y_m,base_z_m,base_qx,base_qy,base_qz,base_qw,clean_segment_id
1782463486.350016594,28.514713764,8094,vicon_state_data,ball,1,0,3.036960595,-0.233832817,0.764799193,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.864570655,-0.386138178,0.820336740,0.000000000,0.000000000,0.002236853,0.999997498,9
1782463486.353457928,28.518155098,8095,vicon_state_data,ball,1,0,3.036668275,-0.231855693,0.769046763,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.864526327,-0.386139269,0.820325830,0.000000000,0.000000000,0.001922747,0.999998152,9
1782463486.356735945,28.521433115,8096,vicon_state_data,ball,1,0,3.036328180,-0.230155640,0.772942014,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.864502991,-0.386029776,0.820310938,0.000000000,0.000000000,0.001964830,0.999998070,9
1782463486.360133648,28.524830818,8097,vicon_state_data,ball,1,0,3.035975140,-0.228133351,0.777178788,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.864474003,-0.386034000,0.820323559,0.000000000,0.000000000,0.001727781,0.999998507,9
1782463486.363523245,28.528220415,8098,vicon_state_data,ball,1,0,3.035559824,-0.226411798,0.781039674,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.864493706,-0.385699530,0.819953872,0.000000000,0.000000000,0.002906147,0.999995777,9
1782463486.366766453,28.531463623,8099,vicon_state_data,ball,1,0,3.035173972,-0.224603869,0.784963839,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.864452965,-0.385911654,0.820296783,0.000000000,0.000000000,0.001664678,0.999998614,9
1782463486.369982719,28.534679890,8100,vicon_state_data,ball,1,0,3.034738031,-0.222908173,0.788765607,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.864413991,-0.385891057,0.820311442,0.000000000,0.000000000,0.001472963,0.999998915,9
1782463486.373585939,28.538283110,8101,vicon_state_data,ball,1,0,3.034242202,-0.220956060,0.792705341,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.864397513,-0.385846443,0.820291577,0.000000000,0.000000000,0.001436907,0.999998968,9
1782463486.376790762,28.541487932,8102,vicon_state_data,ball,1,0,3.033710205,-0.219076209,0.796635363,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.864408568,-0.385758629,0.820287868,0.000000000,0.000000000,0.001595117,0.999998728,9
1782463486.380259275,28.544956446,8103,vicon_state_data,ball,1,0,3.033081252,-0.217227250,0.800399034,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.864411974,-0.385488863,0.819978655,0.000000000,0.000000000,0.002629518,0.999996543,9
1782463486.383408546,28.548105717,8104,vicon_state_data,ball,1,0,3.032478892,-0.215323559,0.804250372,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.864352251,-0.385714452,0.820285404,0.000000000,0.000000000,0.001367122,0.999999065,9
1782463486.386693716,28.551390886,8105,vicon_state_data,ball,1,0,3.031862167,-0.213453147,0.807956749,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.864340009,-0.385250253,0.819899020,0.000000000,0.000000000,0.002458836,0.999996977,9
1782463486.389949799,28.554646969,8106,vicon_state_data,ball,1,0,3.031163156,-0.211331886,0.811808385,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.864367152,-0.385300253,0.819965501,0.000000000,0.000000000,0.002692697,0.999996375,9
1782463486.393357992,28.558055162,8107,vicon_state_data,ball,1,0,3.030465823,-0.209673961,0.815225970,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.864295121,-0.385581900,0.820257501,0.000000000,0.000000000,0.001129885,0.999999362,9
1782463486.396717072,28.561414242,8108,vicon_state_data,ball,1,0,3.029730283,-0.207390079,0.819033630,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.864326348,-0.385216461,0.819926971,0.000000000,0.000000000,0.002607493,0.999996600,9
1782463486.400363922,28.565061092,8109,vicon_state_data,ball,1,0,3.029044507,-0.205732868,0.822375800,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.864225303,-0.385352632,0.820191890,0.000000000,0.000000000,0.001145503,0.999999344,9
1782463486.403695822,28.568392992,8110,vicon_state_data,ball,1,0,3.028246520,-0.203482296,0.826064155,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.864234638,-0.385426567,0.820215512,0.000000000,0.000000000,0.001108525,0.999999386,9
1782463486.407031298,28.571728468,8111,vicon_state_data,ball,1,0,3.027443144,-0.201563839,0.829467883,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.864210161,-0.385407832,0.820191197,0.000000000,0.000000000,0.000941117,0.999999557,9
