host_time_s,elapsed_s,frame_number,channel,name,ball_valid,ball_occluded,ball_x_m,ball_y_m,ball_z_m,ball_qx,ball_qy,ball_qz,ball_qw,base_valid,base_x_m,base_y_m,base_z_m,base_qx,base_qy,base_qz,base_qw
1782473753.423313618,435.223937988,52,vicon_state_data,ball,1,0,2.032766074,0.065960293,1.548908615,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822390039,-0.459517178,0.820601595,0.000000000,0.000000000,-0.038481841,0.999259300
1782473753.425937414,435.226561785,53,vicon_state_data,ball,1,0,2.021484467,0.066760487,1.553285942,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822375274,-0.459413605,0.820652388,0.000000000,0.000000000,-0.037906501,0.999281290
1782473753.428672314,435.229296684,54,vicon_state_data,ball,1,0,2.010229912,0.067633148,1.557573482,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822389185,-0.459490146,0.820601144,0.000000000,0.000000000,-0.038394500,0.999262659
1782473753.431218624,435.231842995,55,vicon_state_data,ball,1,0,1.998924760,0.068782090,1.561557519,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822392341,-0.459506870,0.820602635,0.000000000,0.000000000,-0.038369827,0.999263607
1782473753.433767080,435.234391451,56,vicon_state_data,ball,1,0,1.987635531,0.069626832,1.565610964,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822392973,-0.459484431,0.820575133,0.000000000,0.000000000,-0.038412222,0.999261978
1782473753.436294317,435.236918688,57,vicon_state_data,ball,1,0,1.976238425,0.070627722,1.569540625,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822402900,-0.459493914,0.820554461,0.000000000,0.000000000,-0.038487896,0.999259066
1782473753.438883305,435.239507675,58,vicon_state_data,ball,1,0,1.964759947,0.071224667,1.573637359,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822397932,-0.459472798,0.820547993,0.000000000,0.000000000,-0.038454629,0.999260347
1782473753.441524744,435.242149115,59,vicon_state_data,ball,1,0,1.953612089,0.071527822,1.577155589,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822397888,-0.459505641,0.820537643,0.000000000,0.000000000,-0.038464995,0.999259948
1782473753.444138050,435.244762421,60,vicon_state_data,ball,1,0,1.942402519,0.072047284,1.580617809,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822414926,-0.459513549,0.820527400,0.000000000,0.000000000,-0.038526308,0.999257586
1782473753.446805477,435.247429848,61,vicon_state_data,ball,1,0,1.931125854,0.072822469,1.583702012,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822407639,-0.459452536,0.820606519,0.000000000,0.000000000,-0.037898777,0.999281583
1782473753.449437857,435.250062227,62,vicon_state_data,ball,1,0,1.919882819,0.072954093,1.587199346,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822421828,-0.459487138,0.820546979,0.000000000,0.000000000,-0.038409852,0.999262069
1782473753.452099800,435.252724171,63,vicon_state_data,ball,1,0,1.908577801,0.073724473,1.590085650,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822424081,-0.459481116,0.820552264,0.000000000,0.000000000,-0.038383632,0.999263077
