host_time_s,elapsed_s,row_index,frame_number,vicon_frame_number,vicon_time_s,publish_time_us,channel,name,ball_valid,ball_occluded,ball_x_m,ball_y_m,ball_z_m,ball_qx,ball_qy,ball_qz,ball_qw,base_valid,base_x_m,base_y_m,base_z_m,base_qx,base_qy,base_qz,base_qw
1782489447.331664562,547.321079969,7133,64250750,64250750,214169.166666667,1782489447294898,vicon_state_data,ball,1,0,1.320166378,0.167025937,1.630966334,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821527759,-0.460444022,0.819357296,0.000000000,0.000000000,0.002115443,0.999997762
1782489447.334971905,547.324387312,7134,64250751,64250751,214169.170000000,1782489447298228,vicon_state_data,ball,1,0,1.308341320,0.169334676,1.629094210,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821541169,-0.460468096,0.819359460,0.000000000,0.000000000,0.002172128,0.999997641
1782489447.338293552,547.327708960,7135,64250752,64250752,214169.173333333,1782489447301670,vicon_state_data,ball,1,0,1.296447823,0.171740370,1.626957039,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821501569,-0.460399251,0.819364558,0.000000000,0.000000000,0.002075889,0.999997845
1782489447.341665983,547.331081390,7136,64250753,64250753,214169.176666667,1782489447304793,vicon_state_data,ball,1,0,1.284679992,0.173893749,1.624963742,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821507075,-0.460415224,0.819355792,0.000000000,0.000000000,0.002052528,0.999997894
1782489447.345001459,547.334416866,7137,64250755,64250755,214169.183333333,1782489447311671,vicon_state_data,ball,1,0,1.261201540,0.178621602,1.620530778,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821499619,-0.460411107,0.819363907,0.000000000,0.000000000,0.002126996,0.999997738
1782489447.348329306,547.337744713,7138,64250756,64250756,214169.186666667,1782489447314972,vicon_state_data,ball,1,0,1.249545604,0.180921221,1.618278991,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821511955,-0.460428618,0.819368480,0.000000000,0.000000000,0.002121339,0.999997750
1782489447.351676702,547.341092110,7139,64250757,64250757,214169.190000000,1782489447318253,vicon_state_data,ball,1,0,1.237719559,0.183121239,1.615686655,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821497202,-0.460416899,0.819363650,0.000000000,0.000000000,0.002081266,0.999997834
1782489447.355007887,547.344423294,7140,64250758,64250758,214169.193333333,1782489447321523,vicon_state_data,ball,1,0,1.226146058,0.185554706,1.613244325,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821503144,-0.460415133,0.819375786,0.000000000,0.000000000,0.002157594,0.999997672
1782489447.358393669,547.347809076,7141,64250759,64250759,214169.196666667,1782489447324751,vicon_state_data,ball,1,0,1.214431366,0.187841875,1.610519424,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821499375,-0.460420787,0.819362390,0.000000000,0.000000000,0.002127084,0.999997738
1782489447.361760855,547.351176262,7142,64250760,64250760,214169.200000000,1782489447328002,vicon_state_data,ball,1,0,1.202929922,0.190309805,1.607906358,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821492049,-0.460430273,0.819345279,0.000000000,0.000000000,0.002095726,0.999997804
1782489447.365102768,547.354518175,7143,64250762,64250762,214169.206666667,1782489447334851,vicon_state_data,ball,1,0,1.179410961,0.194623308,1.601748509,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821508200,-0.460436854,0.819349079,0.000000000,0.000000000,0.002121777,0.999997749
1782489447.368484259,547.357899666,7144,64250763,64250763,214169.210000000,1782489447338379,vicon_state_data,ball,1,0,1.167974280,0.197100611,1.598984634,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821487081,-0.460416651,0.819352404,0.000000000,0.000000000,0.002122086,0.999997748
1782489447.371855021,547.361270428,7145,64250764,64250764,214169.213333333,1782489447341443,vicon_state_data,ball,1,0,1.156353661,0.199275995,1.595774108,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821495221,-0.460273852,0.819457208,0.000000000,0.000000000,0.002254694,0.999997458
1782489447.375256300,547.364671707,7146,64250765,64250765,214169.216666667,1782489447344754,vicon_state_data,ball,1,0,1.144835874,0.201532173,1.592664824,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821493153,-0.460277459,0.819444244,0.000000000,0.000000000,0.002258417,0.999997450
1782489447.378649235,547.368064642,7147,64250766,64250766,214169.220000000,1782489447348170,vicon_state_data,ball,1,0,1.133197937,0.203699566,1.589091285,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821488876,-0.460402043,0.819371479,0.000000000,0.000000000,0.002129820,0.999997732
1782489447.382008076,547.371423483,7148,64250767,64250767,214169.223333333,1782489447351440,vicon_state_data,ball,1,0,1.121754797,0.206130863,1.585712064,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821487118,-0.460382693,0.819376396,0.000000000,0.000000000,0.002077046,0.999997843
1782489447.385389090,547.374804497,7149,64250768,64250768,214169.226666667,1782489447354775,vicon_state_data,ball,1,0,1.110074768,0.208148736,1.581924031,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821494581,-0.460389023,0.819385801,0.000000000,0.000000000,0.002095866,0.999997804
1782489447.388767719,547.378183126,7150,64250769,64250769,214169.230000000,1782489447358069,vicon_state_data,ball,1,0,1.098614094,0.210411906,1.578297943,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821486277,-0.460380931,0.819384003,0.000000000,0.000000000,0.002086328,0.999997824
1782489447.392233372,547.381648779,7151,64250770,64250770,214169.233333333,1782489447361401,vicon_state_data,ball,1,0,1.087212398,0.212820891,1.574521203,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821487090,-0.460394806,0.819384756,0.000000000,0.000000000,0.002172210,0.999997641
1782489447.395608902,547.385024309,7152,64250771,64250771,214169.236666667,1782489447364649,vicon_state_data,ball,1,0,1.075682380,0.214973874,1.570489145,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821491550,-0.460395087,0.819381452,0.000000000,0.000000000,0.002130385,0.999997731
1782489447.399005651,547.388421059,7153,64250772,64250772,214169.240000000,1782489447368100,vicon_state_data,ball,1,0,1.064175645,0.217209628,1.566401176,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821489464,-0.460295771,0.819439044,0.000000000,0.000000000,0.002300531,0.999997354
1782489447.402376413,547.391791821,7154,64250773,64250773,214169.243333333,1782489447371359,vicon_state_data,ball,1,0,1.052753160,0.219523285,1.562236979,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821483766,-0.460386977,0.819377411,0.000000000,0.000000000,0.002155823,0.999997676
1782489447.405767202,547.395182610,7155,64250774,64250774,214169.246666667,1782489447374754,vicon_state_data,ball,1,0,1.041287586,0.221687009,1.557885034,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821484872,-0.460382019,0.819393553,0.000000000,0.000000000,0.002123425,0.999997746
1782489447.409287453,547.398702860,7156,64250775,64250775,214169.250000000,1782489447378024,vicon_state_data,ball,1,0,1.029742821,0.223781768,1.553418883,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821485449,-0.460371676,0.819375007,0.000000000,0.000000000,0.002077912,0.999997841
1782489447.412697554,547.402112961,7157,64250776,64250776,214169.253333333,1782489447381380,vicon_state_data,ball,1,0,1.018309438,0.225988141,1.548911057,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821482993,-0.460362004,0.819392078,0.000000000,0.000000000,0.002083866,0.999997829
1782489447.416127920,547.405543327,7158,64250777,64250777,214169.256666667,1782489447384881,vicon_state_data,ball,1,0,1.006815516,0.228138660,1.544302371,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821490596,-0.460386667,0.819364142,0.000000000,0.000000000,0.002155524,0.999997677
1782489447.419556141,547.408971548,7159,64250778,64250778,214169.260000000,1782489447388100,vicon_state_data,ball,1,0,0.995395749,0.230387847,1.539592289,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821480822,-0.460377867,0.819369946,0.000000000,0.000000000,0.002149128,0.999997691
1782489447.422968149,547.412383556,7160,64250779,64250779,214169.263333333,1782489447391528,vicon_state_data,ball,1,0,0.983959056,0.232606347,1.534807987,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821487055,-0.460272358,0.819435264,0.000000000,0.000000000,0.002272550,0.999997418
1782489447.426455975,547.415871382,7161,64250780,64250780,214169.266666667,1782489447394759,vicon_state_data,ball,1,0,0.972556783,0.234789133,1.529930014,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821485966,-0.460379403,0.819387932,0.000000000,0.000000000,0.002146961,0.999997695
1782489447.429887533,547.419302940,7162,64250781,64250781,214169.270000000,1782489447398005,vicon_state_data,ball,1,0,0.961052011,0.236877459,1.524880942,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821482417,-0.460382508,0.819369986,0.000000000,0.000000000,0.002100380,0.999997794
1782489447.433338404,547.422753811,7163,64250782,64250782,214169.273333333,1782489447401353,vicon_state_data,ball,1,0,0.949710885,0.239151981,1.519798894,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821477570,-0.460366611,0.819367904,0.000000000,0.000000000,0.002033093,0.999997933
1782489447.436771631,547.426187038,7164,64250783,64250783,214169.276666667,1782489447404727,vicon_state_data,ball,1,0,0.938299947,0.241310853,1.514638093,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821484217,-0.460373374,0.819379642,0.000000000,0.000000000,0.002134070,0.999997723
1782489447.440213680,547.429629087,7165,64250784,64250784,214169.280000000,1782489447408103,vicon_state_data,ball,1,0,0.926922745,0.243557424,1.509297346,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821477950,-0.460377070,0.819374285,0.000000000,0.000000000,0.002131956,0.999997727
1782489447.443740606,547.433156013,7166,64250785,64250785,214169.283333333,1782489447411353,vicon_state_data,ball,1,0,0.915524242,0.245698430,1.503924228,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821478323,-0.460374731,0.819378603,0.000000000,0.000000000,0.002083164,0.999997830
1782489447.447176695,547.436592102,7167,64250786,64250786,214169.286666667,1782489447414632,vicon_state_data,ball,1,0,0.904174354,0.247840317,1.498390997,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821471021,-0.460391380,0.819351499,0.000000000,0.000000000,0.002065042,0.999997868
1782489447.450605154,547.440020561,7168,64250787,64250787,214169.290000000,1782489447418068,vicon_state_data,ball,1,0,0.892822208,0.250013484,1.492768116,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821476681,-0.460379277,0.819382677,0.000000000,0.000000000,0.002093923,0.999997808
1782489447.454044819,547.443460226,7169,64250788,64250788,214169.293333333,1782489447421427,vicon_state_data,ball,1,0,0.881409817,0.252144066,1.487007375,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821475989,-0.460398419,0.819345016,0.000000000,0.000000000,0.002102864,0.999997789
1782489447.457511902,547.446927309,7170,64250789,64250789,214169.296666667,1782489447424778,vicon_state_data,ball,1,0,0.870057643,0.254320792,1.481180241,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821487570,-0.460389778,0.819380384,0.000000000,0.000000000,0.002189452,0.999997603
1782489447.461060286,547.450475693,7171,64250790,64250790,214169.300000000,1782489447428173,vicon_state_data,ball,1,0,0.858728499,0.256495852,1.475202057,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821476924,-0.460389706,0.819370867,0.000000000,0.000000000,0.002136504,0.999997718
1782489447.464545488,547.453960896,7172,64250791,64250791,214169.303333333,1782489447431444,vicon_state_data,ball,1,0,0.847402194,0.258693894,1.469145256,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821483837,-0.460380293,0.819359013,0.000000000,0.000000000,0.002128949,0.999997734
1782489447.467991590,547.457406998,7173,64250792,64250792,214169.306666667,1782489447434736,vicon_state_data,ball,1,0,0.836043507,0.260882773,1.462979393,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821474987,-0.460373632,0.819364456,0.000000000,0.000000000,0.002058913,0.999997880
1782489447.471436024,547.460851431,7174,64250793,64250793,214169.310000000,1782489447438526,vicon_state_data,ball,1,0,0.824781890,0.263053728,1.456702239,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821473891,-0.460375247,0.819352479,0.000000000,0.000000000,0.002084542,0.999997827
1782489447.474911690,547.464327097,7175,64250794,64250794,214169.313333333,1782489447441487,vicon_state_data,ball,1,0,0.813389596,0.265099680,1.450240023,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821477971,-0.460379989,0.819353871,0.000000000,0.000000000,0.002034226,0.999997931
1782489447.478376865,547.467792273,7176,64250795,64250795,214169.316666667,1782489447444733,vicon_state_data,ball,1,0,0.801977932,0.266974344,1.443638474,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821471195,-0.460354254,0.819375330,0.000000000,0.000000000,0.002100659,0.999997794
1782489447.481851578,547.471266985,7177,64250796,64250796,214169.320000000,1782489447448134,vicon_state_data,ball,1,0,0.790749586,0.269189798,1.437016641,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821477406,-0.460386547,0.819356005,0.000000000,0.000000000,0.002041655,0.999997916
1782489447.485346317,547.474761724,7178,64250797,64250797,214169.323333333,1782489447451324,vicon_state_data,ball,1,0,0.779520607,0.271365224,1.430291385,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821471656,-0.460244499,0.819445073,0.000000000,0.000000000,0.002133879,0.999997723
1782489447.488837957,547.478253365,7179,64250798,64250798,214169.326666667,1782489447455131,vicon_state_data,ball,1,0,0.767743389,0.272753109,1.423227397,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821481457,-0.460247805,0.819454584,0.000000000,0.000000000,0.002214993,0.999997547
1782489447.492442131,547.481857538,7180,64250799,64250799,214169.330000000,1782489447458138,vicon_state_data,ball,1,0,0.756527861,0.274780659,1.416285748,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821475902,-0.460353703,0.819385513,0.000000000,0.000000000,0.002051721,0.999997895
1782489447.495915413,547.485330820,7181,64250800,64250800,214169.333333333,1782489447461656,vicon_state_data,ball,1,0,0.745241848,0.276918419,1.409221063,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821478229,-0.460318931,0.819405623,0.000000000,0.000000000,0.002059407,0.999997879
1782489447.499407291,547.488822699,7182,64250801,64250801,214169.336666667,1782489447464758,vicon_state_data,ball,1,0,0.734024257,0.279014394,1.402043064,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821478790,-0.460337427,0.819379333,0.000000000,0.000000000,0.002036921,0.999997925
1782489447.502895594,547.492311001,7183,64250802,64250802,214169.340000000,1782489447468232,vicon_state_data,ball,1,0,0.722826995,0.281097956,1.394775571,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821465710,-0.460327009,0.819374055,0.000000000,0.000000000,0.002039934,0.999997919
1782489447.506436348,547.495851755,7184,64250803,64250803,214169.343333333,1782489447471449,vicon_state_data,ball,1,0,0.711616884,0.283162570,1.387401700,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821462721,-0.460347457,0.819373139,0.000000000,0.000000000,0.002033680,0.999997932
1782489447.510021210,547.499436617,7185,64250805,64250805,214169.350000000,1782489447478008,vicon_state_data,ball,1,0,0.689285105,0.287394740,1.372356357,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821481340,-0.460357542,0.819362095,0.000000000,0.000000000,0.002061993,0.999997874
1782489447.513538837,547.502954245,7186,64250806,64250806,214169.353333333,1782489447481447,vicon_state_data,ball,1,0,0.678377960,0.289801660,1.364798538,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821467101,-0.460328951,0.819377222,0.000000000,0.000000000,0.002023473,0.999997953
1782489447.517060280,547.506475687,7187,64250807,64250807,214169.356666667,1782489447484863,vicon_state_data,ball,1,0,0.667186178,0.291766591,1.356974501,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821457648,-0.460326597,0.819347654,0.000000000,0.000000000,0.002018254,0.999997963
1782489447.520587683,547.510003090,7188,64250808,64250808,214169.360000000,1782489447488112,vicon_state_data,ball,1,0,0.656194992,0.294023948,1.349124969,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821466532,-0.460348447,0.819356273,0.000000000,0.000000000,0.002054739,0.999997889
1782489447.524088383,547.513503790,7189,64250809,64250809,214169.363333333,1782489447491384,vicon_state_data,ball,1,0,0.645031267,0.295984598,1.341092406,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821471129,-0.460341164,0.819343954,0.000000000,0.000000000,0.002040296,0.999997919
1782489447.527654171,547.517069578,7190,64250810,64250810,214169.366666667,1782489447494858,vicon_state_data,ball,1,0,0.633924032,0.298027360,1.332965658,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821486867,-0.460379250,0.819343652,0.000000000,0.000000000,0.002055967,0.999997886
1782489447.531220675,547.520636082,7191,64250811,64250811,214169.370000000,1782489447498198,vicon_state_data,ball,1,0,0.622960023,0.300245283,1.324787937,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821462957,-0.460209888,0.819452107,0.000000000,0.000000000,0.002126693,0.999997739
1782489447.534722090,547.524137497,7192,64250812,64250812,214169.373333333,1782489447501386,vicon_state_data,ball,1,0,0.611972908,0.302371152,1.316519838,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821466393,-0.460329510,0.819373490,0.000000000,0.000000000,0.002105206,0.999997784
1782489447.538263798,547.527679205,7193,64250813,64250813,214169.376666667,1782489447504737,vicon_state_data,ball,1,0,0.600985482,0.304488418,1.308121766,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821462579,-0.460305249,0.819373032,0.000000000,0.000000000,0.001993409,0.999998013
1782489447.541807652,547.531223059,7194,64250814,64250814,214169.380000000,1782489447508072,vicon_state_data,ball,1,0,0.589978023,0.306543512,1.299622001,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821471501,-0.460323063,0.819382482,0.000000000,0.000000000,0.002049172,0.999997900
1782489447.545331717,547.534747124,7195,64250815,64250815,214169.383333333,1782489447511554,vicon_state_data,ball,1,0,0.578899733,0.308385931,1.291008247,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821468663,-0.460307514,0.819390762,0.000000000,0.000000000,0.001973185,0.999998053
1782489447.548868418,547.538283825,7196,64250816,64250816,214169.386666667,1782489447514803,vicon_state_data,ball,1,0,0.567983529,0.310478557,1.282375715,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821463622,-0.460194739,0.819476801,0.000000000,0.000000000,0.002194786,0.999997591
1782489447.552434921,547.541850328,7197,64250817,64250817,214169.390000000,1782489447518272,vicon_state_data,ball,1,0,0.557048612,0.312476161,1.273618802,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821470285,-0.460310800,0.819361105,0.000000000,0.000000000,0.002024202,0.999997951
1782489447.556005716,547.545421124,7198,64250818,64250818,214169.393333333,1782489447521512,vicon_state_data,ball,1,0,0.545693243,0.313800095,1.264550048,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821460678,-0.460270076,0.819391878,0.000000000,0.000000000,0.002023523,0.999997953
1782489447.559659958,547.549075365,7199,64250819,64250819,214169.396666667,1782489447524761,vicon_state_data,ball,1,0,0.534777487,0.315812279,1.255574394,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821450908,-0.460293822,0.819370317,0.000000000,0.000000000,0.001958183,0.999998083
1782489447.563296318,547.552711725,7200,64250820,64250820,214169.400000000,1782489447528114,vicon_state_data,ball,1,0,0.523876847,0.317756004,1.246471847,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821455812,-0.460299595,0.819361441,0.000000000,0.000000000,0.002073448,0.999997850
1782489447.566889763,547.556305170,7201,64250821,64250821,214169.403333333,1782489447531385,vicon_state_data,ball,1,0,0.512977811,0.319739924,1.237278244,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821473100,-0.460316108,0.819382060,0.000000000,0.000000000,0.002062620,0.999997873
1782489447.570502996,547.559918404,7202,64250822,64250822,214169.406666667,1782489447534733,vicon_state_data,ball,1,0,0.502126497,0.321689898,1.227982982,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821473075,-0.460315600,0.819371669,0.000000000,0.000000000,0.001992261,0.999998015
1782489447.574093580,547.563508987,7203,64250824,64250824,214169.413333333,1782489447541364,vicon_state_data,ball,1,0,0.480421556,0.325672414,1.209107582,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821455587,-0.460294308,0.819375501,0.000000000,0.000000000,0.001988727,0.999998022
1782489447.577790737,547.567206144,7204,64250825,64250825,214169.416666667,1782489447545114,vicon_state_data,ball,1,0,0.469608275,0.327669972,1.199575474,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821447000,-0.460265510,0.819375696,0.000000000,0.000000000,0.001955475,0.999998088
1782489447.581401825,547.570817232,7205,64250826,64250826,214169.420000000,1782489447548550,vicon_state_data,ball,1,0,0.458812646,0.329657039,1.189919904,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821463392,-0.460299687,0.819356350,0.000000000,0.000000000,0.002014097,0.999997972
1782489447.585027695,547.574443102,7206,64250827,64250827,214169.423333333,1782489447551492,vicon_state_data,ball,1,0,0.448032726,0.331664043,1.180191703,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821445793,-0.460255026,0.819388421,0.000000000,0.000000000,0.001971578,0.999998056
1782489447.588666916,547.578082323,7207,64250828,64250828,214169.426666667,1782489447554831,vicon_state_data,ball,1,0,0.437225211,0.333651988,1.170360020,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821452641,-0.460288879,0.819368270,0.000000000,0.000000000,0.001936550,0.999998125
1782489447.592303753,547.581719160,7208,64250829,64250829,214169.430000000,1782489447558043,vicon_state_data,ball,1,0,0.426500001,0.335723160,1.160428501,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821455094,-0.460165893,0.819445735,0.000000000,0.000000000,0.002157862,0.999997672
1782489447.595917463,547.585332870,7209,64250830,64250830,214169.433333333,1782489447561367,vicon_state_data,ball,1,0,0.415759274,0.337732292,1.150321736,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821448006,-0.460269656,0.819368218,0.000000000,0.000000000,0.002015730,0.999997968
1782489447.599521637,547.588937044,7210,64250831,64250831,214169.436666667,1782489447564741,vicon_state_data,ball,1,0,0.405038736,0.339802726,1.140157932,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821437571,-0.460135449,0.819440007,0.000000000,0.000000000,0.002027086,0.999997945
1782489447.603116751,547.592532158,7211,64250832,64250832,214169.440000000,1782489447568013,vicon_state_data,ball,1,0,0.394343769,0.341868401,1.129835615,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821445161,-0.460264067,0.819354390,0.000000000,0.000000000,0.002037766,0.999997924
1782489447.606743813,547.596159220,7212,64250833,64250833,214169.443333333,1782489447571389,vicon_state_data,ball,1,0,0.383646395,0.343772165,1.119443334,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821453228,-0.460165476,0.819429879,0.000000000,0.000000000,0.002137499,0.999997716
1782489447.610503912,547.599919319,7213,64250834,64250834,214169.446666667,1782489447574867,vicon_state_data,ball,1,0,0.372944843,0.345771865,1.108939766,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821445244,-0.460145139,0.819421859,0.000000000,0.000000000,0.002086681,0.999997823
1782489447.614117861,547.603533268,7214,64250835,64250835,214169.450000000,1782489447578209,vicon_state_data,ball,1,0,0.362259077,0.347686205,1.098294446,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821434259,-0.460248741,0.819363595,0.000000000,0.000000000,0.002000146,0.999998000
1782489447.617760658,547.607176065,7215,64250837,64250837,214169.456666667,1782489447584990,vicon_state_data,ball,1,0,0.340865204,0.351496577,1.076924636,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821425217,-0.460255196,0.819335612,0.000000000,0.000000000,0.001987409,0.999998025
1782489447.621384621,547.610800028,7216,64250838,64250838,214169.460000000,1782489447588198,vicon_state_data,ball,1,0,0.330274006,0.353529538,1.066170498,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821438368,-0.460241623,0.819371141,0.000000000,0.000000000,0.002078159,0.999997841
1782489447.625037670,547.614453077,7217,64250839,64250839,214169.463333333,1782489447591432,vicon_state_data,ball,1,0,0.319749169,0.355733275,1.055286778,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821454120,-0.460298113,0.819345870,0.000000000,0.000000000,0.002050313,0.999997898
1782489447.628663778,547.618079185,7218,64250840,64250840,214169.466666667,1782489447594827,vicon_state_data,ball,1,0,0.309145416,0.357753288,1.044230523,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821425777,-0.460241381,0.819346834,0.000000000,0.000000000,0.001916435,0.999998164
1782489447.632305145,547.621720552,7219,64250841,64250841,214169.470000000,1782489447598287,vicon_state_data,ball,1,0,0.298611728,0.359866727,1.033232688,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821432351,-0.460137660,0.819420245,0.000000000,0.000000000,0.002101045,0.999997793
1782489447.635955811,547.625371218,7220,64250842,64250842,214169.473333333,1782489447601516,vicon_state_data,ball,1,0,0.288069329,0.361947091,1.022001355,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821431384,-0.460232884,0.819347755,0.000000000,0.000000000,0.001946108,0.999998106
1782489447.639620066,547.629035473,7221,64250843,64250843,214169.476666667,1782489447604994,vicon_state_data,ball,1,0,0.277469213,0.363930179,1.010627771,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821436984,-0.460226287,0.819341183,0.000000000,0.000000000,0.002029753,0.999997940
1782489447.643350363,547.632765770,7222,64250844,64250844,214169.480000000,1782489447608159,vicon_state_data,ball,1,0,0.266915071,0.365873998,0.999189330,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821424809,-0.460227877,0.819335901,0.000000000,0.000000000,0.001936667,0.999998125
1782489447.647002935,547.636418343,7223,64250845,64250845,214169.483333333,1782489447611387,vicon_state_data,ball,1,0,0.256260304,0.367782317,0.987654133,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821431342,-0.460225256,0.819352926,0.000000000,0.000000000,0.002049805,0.999997899
1782489447.650625944,547.640041351,7224,64250846,64250846,214169.486666667,1782489447614743,vicon_state_data,ball,1,0,0.245751167,0.369769914,0.976047547,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821420617,-0.460109423,0.819410249,0.000000000,0.000000000,0.002061872,0.999997874
1782489447.654258013,547.643673420,7225,64250847,64250847,214169.490000000,1782489447618033,vicon_state_data,ball,1,0,0.235146506,0.371485617,0.963848203,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821421825,-0.460221154,0.819325112,0.000000000,0.000000000,0.002017064,0.999997966
1782489447.657923698,547.647339106,7226,64250848,64250848,214169.493333333,1782489447621535,vicon_state_data,ball,1,0,0.224660065,0.373687154,0.952524819,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821420210,-0.460208854,0.819362505,0.000000000,0.000000000,0.001945990,0.999998107
1782489447.661670685,547.651086092,7227,64250850,64250850,214169.500000000,1782489447628558,vicon_state_data,ball,1,0,0.203263478,0.377350196,0.928084723,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821413144,-0.460218692,0.819321422,0.000000000,0.000000000,0.001958427,0.999998082
1782489447.665370703,547.654786110,7228,64250851,64250851,214169.503333333,1782489447631619,vicon_state_data,ball,1,0,0.192571840,0.379003702,0.916129335,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821411597,-0.460089514,0.819419367,0.000000000,0.000000000,0.002098687,0.999997798
